ID,ADDRESS,CITY,STATE,ZIP CODE,LNG,LAT,NEIGHBORHOOD,BUILDING CLASS CATEGORY,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,SALE PRICE,SALE DATE
1446,5224 TILDEN AVENUE,Brooklyn,NY,11203,-73.92778,40.64831,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,"2,000","2,784",1920,"900,000",1/5/17
1447,176 LAKE STREET,Brooklyn,NY,11223,-73.97366,40.599907,GRAVESEND,02 TWO FAMILY DWELLINGS,"2,000","1,536",1930,"900,000",1/5/17
1448,130 CLARA ST,Brooklyn,NY,11218,-73.98407,40.64298,KENSINGTON,02 TWO FAMILY DWELLINGS,"2,525","2,000",1920,"900,000",1/5/17
1449,1380 GREENE AVENUE,Brooklyn,NY,11237,-73.91764,40.69996,BUSHWICK,02 TWO FAMILY DWELLINGS,"2,000","1,800",1901,"900,000",1/6/17
1450,1058 EAST 29TH STREET,Brooklyn,NY,11210,-73.94762,40.625286,MIDWOOD,01 ONE FAMILY DWELLINGS,"2,667","1,632",1930,"900,000",1/9/17
1451,1400 SCHENECTADY AVENUE,Brooklyn,NY,11203,-73.9319,40.63849,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,"4,000","3,000",1925,"900,000",1/18/17
1452,2119 70TH STREET,Brooklyn,NY,11204,-73.98609,40.61204,BENSONHURST,01 ONE FAMILY DWELLINGS,"2,000","2,208",1930,"900,000",1/25/17
1453,680 JAMAICA AVENUE,Brooklyn,NY,11208,-73.879166,40.68683,CYPRESS HILLS,03 THREE FAMILY DWELLINGS,"2,795","3,007",2016,"900,000",1/25/17
1454,2328 OLEAN STREET,Brooklyn,NY,11210,-73.95115,40.615128,MIDWOOD,01 ONE FAMILY DWELLINGS,"3,900","1,343",1925,"900,000",1/30/17
1455,705 LAFAYETTE AVENUE,Brooklyn,NY,11221,-73.94483,40.69063,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS,"2,000","1,900",1899,"900,000",2/1/17
1456,1458 51ST STREET,Brooklyn,NY,11219,-73.989815,40.631805,BOROUGH PARK,03 THREE FAMILY DWELLINGS,"4,007","6,300",1970,"900,000",2/8/17
1457,1615 SHORE PARKWAY,Brooklyn,NY,11214,-73.99707,40.594746,GRAVESEND,02 TWO FAMILY DWELLINGS,"2,287","1,816",1905,"900,000",2/9/17
1458,7612 10TH AVENUE,Brooklyn,NY,11228,-74.01478,40.623592,DYKER HEIGHTS,01 ONE FAMILY DWELLINGS,"2,000","1,536",1925,"900,000",2/15/17
1459,524 DECATUR STREET,Brooklyn,NY,11233,-73.921646,40.682796,OCEAN HILL,02 TWO FAMILY DWELLINGS,"1,800","2,322",1905,"900,000",3/1/17
1460,2163 EAST 22ND STREET,Brooklyn,NY,11229,-73.94922,40.59843,SHEEPSHEAD BAY,02 TWO FAMILY DWELLINGS,"3,000","2,480",1925,"900,000",3/1/17
1461,365 AVENUE X,Brooklyn,NY,11223,-73.969444,40.590637,OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,"2,000","2,920",1931,"900,000",3/3/17
1462,1145 53RD STREET,Brooklyn,NY,11219,-73.99784,40.634842,BOROUGH PARK,03 THREE FAMILY DWELLINGS,"2,554","2,750",1920,"900,000",3/6/17
1463,820 WILLOUGHBY AVENUE,Brooklyn,NY,11206,-73.936134,40.69537,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS,"2,000","1,880",1987,"900,000",3/9/17
1464,2960 AVENUE S,Brooklyn,NY,11229,-73.94159,40.605198,MADISON,01 ONE FAMILY DWELLINGS,"2,500","2,367",1950,"900,000",3/16/17
1465,1160 ROGERS AVENUE,Brooklyn,NY,11226,-73.951515,40.6417,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS,"2,625","3,600",1930,"900,000",3/17/17
1466,18 VAN BUREN STREET,Brooklyn,NY,11221,-73.94457,40.689907,BEDFORD STUYVESANT,01 ONE FAMILY DWELLINGS,"2,500","1,700",1899,"900,000",3/22/17
1467,252 EAST 9TH STREET,Brooklyn,NY,11218,-73.97049,40.642418,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS,"4,000","1,700",1901,"900,000",3/24/17
1468,1153 44TH STREET,Brooklyn,NY,11219,-73.99267,40.639927,BOROUGH PARK,02 TWO FAMILY DWELLINGS,"2,003","1,920",1901,"900,000",3/30/17
1469,729 51ST STREET,Brooklyn,NY,11220,-74.00579,40.641464,SUNSET PARK,02 TWO FAMILY DWELLINGS,"1,369","1,640",1940,"900,000",3/30/17
1470,382 CHAUNCEY STREET,Brooklyn,NY,11233,-73.917274,40.681797,OCEAN HILL,02 TWO FAMILY DWELLINGS,"1,500","2,200",1910,"900,000",4/4/17
1471,33 DIKEMAN STREET,Brooklyn,NY,11231,-74.0111,40.67512,RED HOOK,01 ONE FAMILY DWELLINGS,"2,500","1,040",1899,"900,000",4/4/17
1472,236 PALMETTO STREET,Brooklyn,NY,11221,-73.91506,40.695423,BUSHWICK,02 TWO FAMILY DWELLINGS,"1,461","1,400",1910,"900,000",4/10/17
1473,466 62ND STREET,Brooklyn,NY,11220,-74.01816,40.63882,SUNSET PARK,02 TWO FAMILY DWELLINGS,"2,000","2,240",1915,"900,000",4/14/17
1474,614 MAYFAIR DRIVE SOUTH,Brooklyn,NY,11234,-73.9126,40.610012,MILL BASIN,02 TWO FAMILY DWELLINGS,"2,500","2,050",1960,"900,000",4/20/17
1475,30 HATTIE JONES COURT,Brooklyn,NY,11213,-73.93483,40.678577,BEDFORD STUYVESANT,01 ONE FAMILY DWELLINGS,"2,173","1,452",1985,"900,000",4/25/17
1476,1574 83 STREET,Brooklyn,NY,11228,-74.00616,40.612175,BENSONHURST,03 THREE FAMILY DWELLINGS,"1,800","1,800",1945,"900,000",4/26/17
1477,33 PULASKI STREET,Brooklyn,NY,11206,-73.95035,40.69225,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS,"1,875","2,139",1915,"900,000",5/4/17
1478,1500 EAST 3RD STREET,Brooklyn,NY,11230,-73.97184,40.61399,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS,"2,260","1,808",1930,"900,000",5/4/17
1479,111 BAY 41ST STREET,Brooklyn,NY,11214,-73.98819,40.59468,GRAVESEND,02 TWO FAMILY DWELLINGS,"1,933","1,540",1955,"900,000",5/8/17
1480,286 CORNELIA STREET,Brooklyn,NY,11221,-73.91146,40.694317,BUSHWICK,02 TWO FAMILY DWELLINGS,"2,000","3,000",1901,"900,000",5/9/17
1481,7717 10TH AVENUE,Brooklyn,NY,11228,-74.015366,40.62301,DYKER HEIGHTS,01 ONE FAMILY DWELLINGS,"2,000","1,536",1930,"902,500",3/3/17
1482,215 CHAUNCEY STREET,Brooklyn,NY,11233,-73.92641,40.680763,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS,"1,919","1,548",1901,"905,000",2/16/17
1483,569 BAINBRIDGE STREET,Brooklyn,NY,11233,-73.91412,40.68292,OCEAN HILL,02 TWO FAMILY DWELLINGS,"1,750","2,364",1901,"905,000",3/23/17
1484,199 SULLIVAN PLACE,Brooklyn,NY,11225,-73.954506,40.664474,CROWN HEIGHTS,02 TWO FAMILY DWELLINGS,"2,497","2,480",1925,"905,000",4/26/17
1485,521 RUTLAND ROAD,Brooklyn,NY,11203,-73.9435,40.65984,FLATBUSH-NORTH,03 THREE FAMILY DWELLINGS,"1,983","3,220",1960,"905,000",5/1/17
1486,1353 56TH STREET,Brooklyn,NY,11219,-73.99479,40.63026,BOROUGH PARK,02 TWO FAMILY DWELLINGS,"1,978","2,964",1965,"905,000",5/11/17
1487,182 BAY 46TH STREET,Brooklyn,NY,11214,-73.9879,40.5892,GRAVESEND,02 TWO FAMILY DWELLINGS,"1,933","2,120",1930,"910,000",1/24/17
1488,1886 WEST 10TH STREET,Brooklyn,NY,11223,-73.982254,40.60116,GRAVESEND,02 TWO FAMILY DWELLINGS,"2,000","1,664",1920,"910,000",4/4/17
1489,89 SEIGEL STREET,Brooklyn,NY,11206,-73.943016,40.704453,WILLIAMSBURG-EAST,02 TWO FAMILY DWELLINGS,"1,983","2,000",1996,"910,000",4/5/17
1490,351 EAST 23RD STREET,Brooklyn,NY,11226,-73.955345,40.641537,FLATBUSH-CENTRAL,01 ONE FAMILY DWELLINGS,"3,000","1,968",1930,"912,000",4/7/17
1491,1755 64TH STREET,Brooklyn,NY,11204,-73.9906,40.62037,BOROUGH PARK,02 TWO FAMILY DWELLINGS,"1,610","1,356",1925,"912,000",4/26/17
1492,1069 78TH STREET,Brooklyn,NY,11228,-74.01436,40.621696,DYKER HEIGHTS,02 TWO FAMILY DWELLINGS,"2,000","1,440",1925,"912,500",4/5/17
1493,1374 STERLING PLACE,Brooklyn,NY,11213,-73.93294,40.671585,CROWN HEIGHTS,02 TWO FAMILY DWELLINGS,"2,100","3,492",1899,"915,000",2/10/17
1494,1978 65TH STREET,Brooklyn,NY,11204,-73.98642,40.61685,BENSONHURST,02 TWO FAMILY DWELLINGS,"2,500","1,600",1930,"915,000",2/27/17
1495,1670 EAST 9TH STREET,Brooklyn,NY,11223,-73.96403,40.608326,OCEAN PARKWAY-NORTH,01 ONE FAMILY DWELLINGS,"2,000","1,626",1925,"915,000",3/23/17
1496,2617 NATIONAL DRIVE,Brooklyn,NY,11234,-73.90242,40.606075,MILL BASIN,01 ONE FAMILY DWELLINGS,"4,400","2,707",1965,"915,000",4/6/17
1497,1260 41ST STREET,Brooklyn,NY,11218,-73.98836,40.64004,BOROUGH PARK,03 THREE FAMILY DWELLINGS,"2,003","2,811",1901,"916,000",3/20/17
1498,622 AVENUE C,Brooklyn,NY,11218,-73.973076,40.640972,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS,"5,300","2,504",1925,"919,000",4/27/17
1499,2415 EAST 7TH,Brooklyn,NY,11223,-73.962845,40.59142,OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,"1,700","2,085",1960,"919,500",4/3/17
1500,2265 EAST 8TH STREET,Brooklyn,NY,11223,-73.9624,40.594803,OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,"1,800","1,863",1940,"920,000",2/2/17
1501,153 MARTIN L KING PLACE,Brooklyn,NY,11206,-73.947426,40.697094,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS,"1,875","3,025",2004,"920,000",2/13/17
1502,1341 77TH STREET,Brooklyn,NY,11228,-74.0077,40.618587,DYKER HEIGHTS,02 TWO FAMILY DWELLINGS,"2,267","1,561",1925,"920,000",3/20/17
1503,1715 E 22ND STREET,Brooklyn,NY,11229,-73.95133,40.609596,MADISON,01 ONE FAMILY DWELLINGS,"2,667","1,584",1925,"920,000",4/25/17
1504,2029 66TH STREET,Brooklyn,NY,11204,-73.98578,40.615498,BENSONHURST,02 TWO FAMILY DWELLINGS,"2,300","1,580",1915,"921,000",1/31/17
1505,50 BARLOW DRIVE NORTH,Brooklyn,NY,11234,-73.905,40.61033,MILL BASIN,01 ONE FAMILY DWELLINGS,"5,958","2,488",1960,"925,000",1/5/17
1506,411 THROOP AVENUE,Brooklyn,NY,11221,-73.942116,40.688934,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS,"1,800","2,268",1899,"925,000",1/24/17
1507,1278 JEFFERSON AVENUE,Brooklyn,NY,11221,-73.9123,40.692276,BUSHWICK,02 TWO FAMILY DWELLINGS,"1,900","2,679",1910,"925,000",1/26/17
1508,3311 BEVERLY ROAD,Brooklyn,NY,11203,-73.945915,40.64533,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,"4,543","1,360",1910,"925,000",1/31/17
1509,2678 EAST 29TH STREET,Brooklyn,NY,11235,-73.94067,40.588524,SHEEPSHEAD BAY,02 TWO FAMILY DWELLINGS,"2,000","2,070",1950,"925,000",2/17/17
1510,1927 EAST 18TH STREET,Brooklyn,NY,11229,-73.95429,40.60307,MADISON,01 ONE FAMILY DWELLINGS,"2,333","2,468",1930,"925,000",2/23/17
1511,1465 STERLING PLACE,Brooklyn,NY,11213,-73.93002,40.671432,CROWN HEIGHTS,02 TWO FAMILY DWELLINGS,"2,555","3,492",1901,"925,000",3/10/17
1512,1611 CEDAR ST,Brooklyn,NY,11230,-73.958824,40.617462,MIDWOOD,01 ONE FAMILY DWELLINGS,"2,252","1,620",1910,"925,000",3/28/17
1513,2425 EAST 22ND STREET,Brooklyn,NY,11235,-73.94807,40.592365,SHEEPSHEAD BAY,02 TWO FAMILY DWELLINGS,"2,550","1,976",1930,"925,000",4/12/17
1514,1249 DEKALB AVENUE,Brooklyn,NY,11221,-73.92672,40.696697,BUSHWICK,01 ONE FAMILY DWELLINGS,"2,250",950,1935,"925,000",4/28/17
1515,215 SCHAEFER STREET,Brooklyn,NY,11207,-73.90709,40.69044,BUSHWICK,03 THREE FAMILY DWELLINGS,"1,950","2,808",1899,"925,000",5/3/17
1516,466 MAYFAIR DRIVE,Brooklyn,NY,11234,-73.908264,40.607803,MILL BASIN,01 ONE FAMILY DWELLINGS,"6,450","2,240",1960,"925,000",5/8/17
1517,216 HANCOCK STREET,Brooklyn,NY,11216,-73.94745,40.682827,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS,"1,667","3,000",1901,"925,000",5/23/17
1518,2537 EAST 27TH STREET,Brooklyn,NY,11235,-73.942924,40.590546,SHEEPSHEAD BAY,02 TWO FAMILY DWELLINGS,"2,000","1,975",1955,"927,000",1/17/17
1519,1014 EAST 21ST STREET,Brooklyn,NY,11210,-73.955925,40.62879,MIDWOOD,01 ONE FAMILY DWELLINGS,"2,950","1,946",1925,"928,350",1/6/17
1520,1733 73RD ST,Brooklyn,NY,11204,-73.99632,40.615494,BENSONHURST,01 ONE FAMILY DWELLINGS,"2,000","1,800",1930,"929,000",1/20/17
1521,166 28TH AVENUE,Brooklyn,NY,11214,-73.98762,40.58718,GRAVESEND,03 THREE FAMILY DWELLINGS,"1,933","2,862",1930,"930,000",1/6/17
1522,6117 17 AVENUE,Brooklyn,NY,11204,-73.99021,40.622665,BOROUGH PARK,03 THREE FAMILY DWELLINGS,"1,600","2,280",1910,"930,000",1/31/17
1523,2565 EAST 13TH STREET,Brooklyn,NY,11235,-73.956314,40.58853,SHEEPSHEAD BAY,02 TWO FAMILY DWELLINGS,"2,150","2,248",1940,"930,000",1/31/17
1524,88 BAY 8TH STREET,Brooklyn,NY,11228,-74.01221,40.609993,BATH BEACH,03 THREE FAMILY DWELLINGS,"2,248","2,970",1930,"930,000",3/16/17
1525,3208 FARRAGUT ROAD,Brooklyn,NY,11210,-73.94596,40.63639,FLATBUSH-EAST,01 ONE FAMILY DWELLINGS,"3,250","2,067",1920,"930,000",3/23/17
1526,7515 16TH AVENUE,Brooklyn,NY,11214,-74.000946,40.61619,BENSONHURST,01 ONE FAMILY DWELLINGS,"2,500","1,392",1935,"930,000",4/19/17
1527,337 55TH STREET,Brooklyn,NY,11220,-74.01655,40.64436,SUNSET PARK,02 TWO FAMILY DWELLINGS,"2,003","2,504",1901,"930,000",5/5/17
1528,2159 BEVERLEY ROAD,Brooklyn,NY,11226,-73.95737,40.64462,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS,"2,400","3,022",1910,"935,000",5/10/17
1529,1780 EAST 10TH STREET,Brooklyn,NY,11223,-73.96264,40.60568,OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,"2,565","1,512",1925,"936,000",3/7/17
1530,2675 ATLANTIC AVENUE,Brooklyn,NY,11207,-73.895546,40.675854,CYPRESS HILLS,01 ONE FAMILY DWELLINGS,"2,800","3,000",1920,"937,500",4/14/17
1531,2673 ATLANTIC AVENUE,Brooklyn,NY,11207,-73.895615,40.675846,CYPRESS HILLS,01 ONE FAMILY DWELLINGS,"2,800","3,000",1920,"937,500",4/14/17
1532,338 BAY 11TH STREET,Brooklyn,NY,11228,-74.014336,40.604492,BATH BEACH,02 TWO FAMILY DWELLINGS,"1,885","1,928",1950,"940,000",1/17/17
1533,158 TOMPKINS AVENUE,Brooklyn,NY,11206,-73.94597,40.693645,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,"1,600","1,800",1931,"940,000",3/9/17
1534,6216 18TH AVENUE,Brooklyn,NY,11204,-73.98855,40.620754,BOROUGH PARK,02 TWO FAMILY DWELLINGS,"1,600","3,300",1931,"940,000",3/13/17
1535,572 EAST 7TH STREET,Brooklyn,NY,11218,-73.971596,40.6375,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS,"3,000","1,854",1915,"940,000",4/6/17
1536,210 93RD STREET,Brooklyn,NY,11209,-74.03527,40.619164,BAY RIDGE,01 ONE FAMILY DWELLINGS,"2,005","1,897",1925,"940,000",5/30/17
1537,2354 NATIONAL DRIVE,Brooklyn,NY,11234,-73.912445,40.604195,MILL BASIN,02 TWO FAMILY DWELLINGS,"2,760","2,052",1965,"940,500",1/12/17
1538,19 EAST 51ST STREET,Brooklyn,NY,11203,-73.930405,40.661686,FLATBUSH-NORTH,03 THREE FAMILY DWELLINGS,"1,315","2,754",2007,"942,500",2/1/17
1539,2370 85TH STREET,Brooklyn,NY,11214,-73.98948,40.600277,BENSONHURST,01 ONE FAMILY DWELLINGS,"1,900","1,600",1925,"943,000",2/9/17
1540,947 81ST STREET,Brooklyn,NY,11228,-74.01869,40.62158,DYKER HEIGHTS,01 ONE FAMILY DWELLINGS,"2,500","1,464",1925,"945,000",4/12/17
1541,1221 MCDONALD AVENUE,Brooklyn,NY,11230,-73.97573,40.623257,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS,"1,500","3,000",1930,"949,000",1/19/17
1542,8876 17TH AVENUE,Brooklyn,NY,11214,-74.01032,40.603344,BATH BEACH,02 TWO FAMILY DWELLINGS,"2,600","1,914",1955,"949,000",1/23/17
1543,2108 EAST 3RD STREET,Brooklyn,NY,11223,-73.96892,40.598587,OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,"2,400","1,504",1925,"950,000",1/3/17
1544,1086 EAST 4TH STREET,Brooklyn,NY,11230,-73.97293,40.62473,OCEAN PARKWAY-NORTH,01 ONE FAMILY DWELLINGS,"2,200","1,680",1930,"950,000",1/6/17
1545,39 94TH STREET,Brooklyn,NY,11209,-74.03826,40.61819,BAY RIDGE,01 ONE FAMILY DWELLINGS,"2,240","2,080",1925,"950,000",1/11/17
1546,94 CORNELIA STREET,Brooklyn,NY,11221,-73.91597,40.68973,BUSHWICK,03 THREE FAMILY DWELLINGS,"2,000","3,000",1905,"950,000",1/11/17
1547,2030 WEST 4TH STREET,Brooklyn,NY,11223,-73.975876,40.598217,GRAVESEND,02 TWO FAMILY DWELLINGS,"2,000","1,490",1930,"950,000",1/11/17
1548,1134 52ND STREET,Brooklyn,NY,11219,-73.99745,40.635506,BOROUGH PARK,03 THREE FAMILY DWELLINGS,"2,454","3,840",1925,"950,000",1/19/17
1549,353 44TH STREET,Brooklyn,NY,11220,-74.0101,40.650455,SUNSET PARK,02 TWO FAMILY DWELLINGS,"1,669","1,536",1910,"950,000",1/20/17
1550,8103 11 AVE,Brooklyn,NY,11228,-74.01542,40.619507,DYKER HEIGHTS,02 TWO FAMILY DWELLINGS,"1,940","1,480",1935,"950,000",1/23/17
1551,2309 60TH STREET,Brooklyn,NY,11204,-73.97593,40.61519,BOROUGH PARK,03 THREE FAMILY DWELLINGS,"1,800","2,560",1960,"950,000",1/25/17
1552,224 97TH STREET,Brooklyn,NY,11209,-74.03504,40.61612,BAY RIDGE,01 ONE FAMILY DWELLINGS,892,"1,615",1986,"950,000",2/3/17
1553,5914 BAY PARKWAY,Brooklyn,NY,11204,-73.977974,40.617176,BOROUGH PARK,01 ONE FAMILY DWELLINGS,"2,500","1,440",1920,"950,000",2/3/17
1554,2078 64TH STREET,Brooklyn,NY,11204,-73.98328,40.61594,BOROUGH PARK,02 TWO FAMILY DWELLINGS,"2,300","1,600",1915,"950,000",2/6/17
1555,434 QUENTIN ROAD,Brooklyn,NY,11223,-73.96985,40.606968,OCEAN PARKWAY-NORTH,01 ONE FAMILY DWELLINGS,"2,000","1,120",1920,"950,000",2/6/17
1556,1072 EAST 2 STREET,Brooklyn,NY,11230,-73.97477,40.624447,OCEAN PARKWAY-NORTH,01 ONE FAMILY DWELLINGS,"3,052","1,666",1920,"950,000",2/7/17
1557,2920 BRIGHTON 4TH STREET,Brooklyn,NY,11235,-73.964455,40.580395,BRIGHTON BEACH,01 ONE FAMILY DWELLINGS,"4,240",759,1905,"950,000",2/13/17
1558,170 NOLL STREET,Brooklyn,NY,11237,-73.930405,40.70366,BUSHWICK,02 TWO FAMILY DWELLINGS,"1,702","2,039",2005,"950,000",2/14/17
1559,313 78TH STREET,Brooklyn,NY,11209,-74.028175,40.62918,BAY RIDGE,02 TWO FAMILY DWELLINGS,"2,187","3,072",1910,"950,000",2/17/17
1560,1052 60 STREET,Brooklyn,NY,11219,-74.004,40.63213,BOROUGH PARK,02 TWO FAMILY DWELLINGS,"2,000","2,000",1925,"950,000",2/21/17
1561,10 KOSSUTH PLACE,Brooklyn,NY,11221,-73.927605,40.692978,BUSHWICK,02 TWO FAMILY DWELLINGS,"2,000","2,100",1915,"950,000",2/22/17
1562,7702 18TH AVENUE,Brooklyn,NY,11214,-73.99723,40.612164,BENSONHURST,02 TWO FAMILY DWELLINGS,"1,895","2,000",1931,"950,000",2/24/17
1563,2062 61 STREET,Brooklyn,NY,11204,-73.98215,40.617985,BOROUGH PARK,02 TWO FAMILY DWELLINGS,"2,500","2,480",1925,"950,000",2/24/17
1564,453 MAC DONOUGH STREET,Brooklyn,NY,11233,-73.92748,40.682884,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,"1,758","2,571",1899,"950,000",2/27/17
1565,1350 70TH STREET,Brooklyn,NY,11228,-74.003365,40.622463,DYKER HEIGHTS,02 TWO FAMILY DWELLINGS,"2,000","1,520",1910,"950,000",2/28/17
1566,1310 AVENUE P,Brooklyn,NY,11229,-73.96029,40.610214,MIDWOOD,02 TWO FAMILY DWELLINGS,"2,667","1,826",1920,"950,000",3/8/17
1567,637 60TH STREET,Brooklyn,NY,11220,-74.0131,40.63764,SUNSET PARK,02 TWO FAMILY DWELLINGS,"1,786","1,504",1910,"950,000",3/8/17
1568,1850 70TH STREET,Brooklyn,NY,11204,-73.992035,40.615623,BENSONHURST,02 TWO FAMILY DWELLINGS,"1,850","2,424",1901,"950,000",3/10/17
1569,1329 ST MARKS AVENUE,Brooklyn,NY,11233,-73.92414,40.673798,CROWN HEIGHTS,02 TWO FAMILY DWELLINGS,"2,129","1,500",1910,"950,000",3/16/17
1570,131 BAY14TH STREET,Brooklyn,NY,11214,-74.00825,40.606613,BATH BEACH,02 TWO FAMILY DWELLINGS,"2,167","2,104",1925,"950,000",3/21/17
1571,143 CORNELIA STREET,Brooklyn,NY,11221,-73.91476,40.690983,BUSHWICK,03 THREE FAMILY DWELLINGS,"2,000","2,700",1905,"950,000",3/23/17
1572,314 AVENUE M,Brooklyn,NY,11230,-73.97215,40.61667,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS,"2,750","2,640",1930,"950,000",4/14/17
1573,935 57TH STREET,Brooklyn,NY,11219,-74.00477,40.635376,BOROUGH PARK,02 TWO FAMILY DWELLINGS,"2,800","3,058",1930,"950,000",4/20/17
1574,28 ROOSEVELT PLACE,Brooklyn,NY,11233,-73.915474,40.677414,OCEAN HILL,02 TWO FAMILY DWELLINGS,"1,649","2,088",1899,"950,000",4/20/17
1575,175 ROCHESTER AVENUE,Brooklyn,NY,11213,-73.927956,40.672783,CROWN HEIGHTS,03 THREE FAMILY DWELLINGS,"2,500","4,056",0,"950,000",4/27/17
1576,4202 OCEAN AVENUE,Brooklyn,NY,11235,-73.94737,40.57806,MANHATTAN BEACH,02 TWO FAMILY DWELLINGS,"5,200","4,452",1960,"950,000",5/4/17
1577,135 MOFFAT STREET,Brooklyn,NY,11207,-73.907364,40.68658,BUSHWICK,02 TWO FAMILY DWELLINGS,"2,000","2,160",1910,"950,000",5/10/17
1578,517 GEORGIA AVENUE,Brooklyn,NY,11207,-73.89573,40.66373,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"2,340","2,000",1910,"950,000",5/12/17
1579,114 BARLOW DRIVE SOUTH,Brooklyn,NY,11234,-73.905075,40.608776,MILL BASIN,01 ONE FAMILY DWELLINGS,"6,117","2,386",1960,"954,000",1/20/17
1580,6607 20TH AVENUE,Brooklyn,NY,11204,-73.98656,40.61584,BENSONHURST,02 TWO FAMILY DWELLINGS,"1,642","2,000",1931,"955,000",1/6/17
1581,1619 E 23 ST,Brooklyn,NY,11229,-73.9506,40.61075,MADISON,01 ONE FAMILY DWELLINGS,"2,750","1,836",1925,"955,000",5/16/17
1582,2339 EAST 13TH STREET,Brooklyn,NY,11229,-73.95724,40.593296,SHEEPSHEAD BAY,02 TWO FAMILY DWELLINGS,"2,000","2,116",1920,"955,000",5/18/17
1583,314 21ST STREET,Brooklyn,NY,11215,-73.99078,40.65975,SUNSET PARK,02 TWO FAMILY DWELLINGS,"1,703","2,040",1940,"958,000",1/31/17
1584,2519 EAST 27TH STREET,Brooklyn,NY,11235,-73.942986,40.590874,SHEEPSHEAD BAY,02 TWO FAMILY DWELLINGS,"1,992","2,166",1955,"960,000",1/10/17
1585,1985A PACIFIC,Brooklyn,NY,11233,-73.92272,40.67618,CROWN HEIGHTS,02 TWO FAMILY DWELLINGS,"1,667","2,598",2006,"960,000",1/13/17
1586,970A GATES AVENUE,Brooklyn,NY,11221,-73.92497,40.689156,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS,"1,900","1,710",1899,"960,000",1/31/17
1587,587A LEXINGTON AVENUE,Brooklyn,NY,11221,-73.93787,40.689186,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS,"2,000","2,200",1899,"960,000",2/1/17
1588,247 AVENUE T,Brooklyn,NY,11223,-73.97586,40.599,GRAVESEND,02 TWO FAMILY DWELLINGS,"2,750","2,160",1925,"960,000",2/10/17
1589,1966 WEST 8TH,Brooklyn,NY,11223,-73.98003,40.599396,GRAVESEND,02 TWO FAMILY DWELLINGS,"1,950","1,056",1925,"960,000",4/19/17
1590,634 MONTGOMERY STREET,Brooklyn,NY,11225,-73.9438,40.66501,CROWN HEIGHTS,02 TWO FAMILY DWELLINGS,"3,015","2,922",1920,"964,000",2/21/17
1591,1050 EAST 4TH STREET,Brooklyn,NY,11230,-73.97306,40.62541,OCEAN PARKWAY-NORTH,01 ONE FAMILY DWELLINGS,"5,000","3,457",1930,"965,000",1/16/17
1592,3028 VOORHIES AVENUE,Brooklyn,NY,11235,-73.93527,40.587757,SHEEPSHEAD BAY,02 TWO FAMILY DWELLINGS,"4,000","1,870",1965,"965,000",4/11/17
1593,578A 19TH STREET,Brooklyn,NY,11218,-73.97982,40.655003,WINDSOR TERRACE,01 ONE FAMILY DWELLINGS,"1,302",884,1940,969000,1/10/17
1594,1926 61ST STREET,Brooklyn,NY,11204,-73.98503,40.619724,BOROUGH PARK,02 TWO FAMILY DWELLINGS,"1,800","1,440",1925,"970,000",1/10/17
1595,179 HULL STREET,Brooklyn,NY,11233,-73.90971,40.67968,OCEAN HILL,03 THREE FAMILY DWELLINGS,"1,875","2,250",1899,"970,000",1/20/17
1596,3711 12TH AVENUE,Brooklyn,NY,11218,-73.98742,40.64298,BOROUGH PARK,03 THREE FAMILY DWELLINGS,"2,000","2,472",1899,"970,000",3/1/17
1597,998 NEW YORK AVENUE,Brooklyn,NY,11203,-73.94646,40.648804,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,"1,106","2,631",2007,"970,000",3/6/17
